Frame,Camera,Status,PointIdx,X,Y,Radius,Metric
55,0,Filtered_Small,0,1088.962862,244.130939,10.0,0.5
55,0,Filtered_Large,1,1093.627169,915.764419,10.0,0.5
55,1,Filtered_Small,0,1057.766124,929.244248,10.0,0.5
55,1,Filtered_Large,1,1075.858916,343.204689,10.0,0.5
55,2,Filtered_Small,0,366.511875,942.571601,10.0,0.5
55,2,Filtered_Large,1,351.162534,314.714884,10.0,0.5
55,3,Filtered_Small,0,314.562676,218.556166,10.0,0.5
55,3,Filtered_Large,1,312.358755,870.473139,10.0,0.5
56,0,Filtered_Small,0,1082.852591,243.448029,10.0,0.5
56,0,Filtered_Large,1,1087.174385,914.771018,10.0,0.5
56,1,Filtered_Small,0,1051.781062,928.491141,10.0,0.5
56,1,Filtered_Large,1,1070.079600,342.410903,10.0,0.5
56,2,Filtered_Small,0,372.936705,941.774950,10.0,0.5
56,2,Filtered_Large,1,357.332216,313.958344,10.0,0.5
56,3,Filtered_Small,0,320.898757,217.778025,10.0,0.5
56,3,Filtered_Large,1,318.933872,869.781067,10.0,0.5
57,0,Filtered_Small,0,1075.659138,242.600862,10.0,0.5
57,0,Filtered_Large,1,1080.185833,913.768448,10.0,0.5
57,1,Filtered_Small,0,1045.902008,927.769468,10.0,0.5
57,1,Filtered_Large,1,1064.286276,341.636749,10.0,0.5
57,2,Filtered_Small,0,379.233068,940.810632,10.0,0.5
57,2,Filtered_Large,1,363.423982,313.270018,10.0,0.5
57,3,Filtered_Small,0,327.152280,217.027144,10.0,0.5
57,3,Filtered_Large,1,325.409852,869.085827,10.0,0.5
58,0,Filtered_Small,0,1069.086818,241.835245,10.0,0.5
58,0,Filtered_Large,1,1073.443584,912.818816,10.0,0.5
58,1,Filtered_Small,0,1039.881596,927.032816,10.0,0.5
58,1,Filtered_Large,1,1058.387929,340.847501,10.0,0.5
58,2,Filtered_Small,0,385.774218,939.897676,10.0,0.5
58,2,Filtered_Large,1,369.749140,312.424837,10.0,0.5
58,3,Filtered_Small,0,333.655470,216.278524,10.0,0.5
58,3,Filtered_Large,1,332.057814,868.350253,10.0,0.5
59,0,Filtered_Small,0,1061.869290,241.079759,10.0,0.5
59,0,Filtered_Large,1,1066.191368,911.853454,10.0,0.5
59,1,Filtered_Small,0,1033.544113,926.321797,10.0,0.5
59,1,Filtered_Large,1,1052.230461,340.084132,10.0,0.5
59,2,Filtered_Small,0,392.527060,938.986185,10.0,0.5
59,2,Filtered_Large,1,376.276370,311.721730,10.0,0.5
59,3,Filtered_Small,0,340.493561,215.575730,10.0,0.5
59,3,Filtered_Large,1,339.082367,867.689725,10.0,0.5
60,0,Filtered_Small,0,1054.222189,240.385639,10.0,0.5
60,0,Filtered_Large,1,1058.353363,910.875013,10.0,0.5
60,1,Filtered_Small,0,1026.692755,925.634397,10.0,0.5
60,1,Filtered_Large,1,1045.681312,339.389420,10.0,0.5
60,2,Filtered_Small,0,399.920616,938.092531,10.0,0.5
60,2,Filtered_Large,1,383.248182,311.018149,10.0,0.5
60,3,Filtered_Small,0,347.530449,214.926748,10.0,0.5
60,3,Filtered_Large,1,346.607980,867.045082,10.0,0.5
61,0,Filtered_Small,0,1046.452582,239.739264,10.0,0.5
61,0,Filtered_Large,1,1050.105568,909.903274,10.0,0.5
61,1,Filtered_Small,0,1019.307442,924.938576,10.0,0.5
61,1,Filtered_Large,1,1038.732288,338.654104,10.0,0.5
61,2,Filtered_Small,0,407.769411,937.287620,10.0,0.5
61,2,Filtered_Large,1,390.599883,310.378283,10.0,0.5
61,3,Filtered_Small,0,355.147359,214.297599,10.0,0.5
61,3,Filtered_Large,1,354.655497,866.468792,10.0,0.5
62,0,Filtered_Small,0,1037.979276,239.079253,10.0,0.5
62,0,Filtered_Large,1,1041.241295,908.995847,10.0,0.5
62,1,Filtered_Small,0,1011.539876,924.296964,10.0,0.5
62,1,Filtered_Large,1,1031.479765,337.949443,10.0,0.5
62,2,Filtered_Small,0,416.101843,936.450538,10.0,0.5
62,2,Filtered_Large,1,398.329592,309.747335,10.0,0.5
62,3,Filtered_Small,0,363.199025,213.668338,10.0,0.5
62,3,Filtered_Large,1,363.280710,865.943070,10.0,0.5
63,0,Filtered_Small,0,1029.310671,238.474094,10.0,0.5
63,0,Filtered_Large,1,1032.114674,908.174374,10.0,0.5
63,1,Filtered_Small,0,1003.551559,923.694036,10.0,0.5
63,1,Filtered_Large,1,1023.973183,337.266110,10.0,0.5
63,2,Filtered_Small,0,424.503590,935.614300,10.0,0.5
63,2,Filtered_Large,1,406.064103,309.111953,10.0,0.5
63,3,Filtered_Small,0,371.433969,213.053756,10.0,0.5
63,3,Filtered_Large,1,372.091516,865.400168,10.0,0.5
64,0,Filtered_Small,0,1020.841435,237.941585,10.0,0.5
64,0,Filtered_Large,1,1023.097480,907.366346,10.0,0.5
64,1,Filtered_Small,0,995.638273,923.209692,10.0,0.5
64,1,Filtered_Large,1,1016.578005,336.664613,10.0,0.5
64,2,Filtered_Small,0,433.124053,934.799272,10.0,0.5
64,2,Filtered_Large,1,413.955664,308.549345,10.0,0.5
64,3,Filtered_Small,0,379.647786,212.498457,10.0,0.5
64,3,Filtered_Large,1,380.844506,864.915895,10.0,0.5
65,0,Filtered_Small,0,1012.594585,237.487029,10.0,0.5
65,0,Filtered_Large,1,1014.342847,906.682764,10.0,0.5
65,1,Filtered_Small,0,988.028793,922.764958,10.0,0.5
65,1,Filtered_Large,1,1009.376725,336.121412,10.0,0.5
65,2,Filtered_Small,0,441.245184,934.084578,10.0,0.5
65,2,Filtered_Large,1,421.510644,308.024365,10.0,0.5
65,3,Filtered_Small,0,387.678753,211.968216,10.0,0.5
65,3,Filtered_Large,1,389.421104,864.454830,10.0,0.5
67,0,Filtered_Small,0,996.899451,236.695355,10.0,0.5
67,0,Filtered_Large,1,998.014261,905.601877,10.0,0.5
67,1,Filtered_Small,0,974.125434,922.036720,10.0,0.5
67,1,Filtered_Large,1,996.089641,335.165860,10.0,0.5
67,2,Filtered_Small,0,456.244435,932.776382,10.0,0.5
67,2,Filtered_Large,1,435.631299,307.231215,10.0,0.5
67,3,Filtered_Small,0,402.736998,211.167853,10.0,0.5
67,3,Filtered_Large,1,405.365040,863.633355,10.0,0.5
68,0,Filtered_Small,0,989.121209,236.284893,10.0,0.5
68,0,Filtered_Large,1,990.364593,905.127545,10.0,0.5
68,1,Filtered_Small,0,967.718806,921.799252,10.0,0.5
68,1,Filtered_Large,1,989.819440,334.767899,10.0,0.5
68,2,Filtered_Small,0,463.031543,932.229823,10.0,0.5
68,2,Filtered_Large,1,442.238252,306.898537,10.0,0.5
68,3,Filtered_Small,0,410.045154,210.720220,10.0,0.5
68,3,Filtered_Large,1,412.814513,863.256348,10.0,0.5
69,0,Filtered_Small,0,982.075471,236.020742,10.0,0.5
69,0,Filtered_Large,1,983.178545,904.699266,10.0,0.5
69,1,Filtered_Small,0,961.512482,921.612904,10.0,0.5
69,1,Filtered_Large,1,983.738577,334.428809,10.0,0.5
69,2,Filtered_Small,0,469.686484,931.574380,10.0,0.5
69,2,Filtered_Large,1,448.718869,306.625725,10.0,0.5
69,3,Filtered_Small,0,417.000781,210.370300,10.0,0.5
69,3,Filtered_Large,1,419.944931,862.976505,10.0,0.5
70,0,Filtered_Small,0,975.062762,235.813978,10.0,0.5
70,0,Filtered_Large,1,976.042874,904.390304,10.0,0.5
70,1,Filtered_Small,0,955.395620,921.419148,10.0,0.5
70,1,Filtered_Large,1,977.719533,334.105612,10.0,0.5
70,2,Filtered_Small,0,476.194291,931.040518,10.0,0.5
70,2,Filtered_Large,1,454.996885,306.323365,10.0,0.5
70,3,Filtered_Small,0,423.877463,210.084031,10.0,0.5
70,3,Filtered_Large,1,426.955665,862.710455,10.0,0.5
71,0,Filtered_Small,0,967.716079,235.518503,10.0,0.5
71,0,Filtered_Large,1,968.745922,904.043144,10.0,0.5
71,1,Filtered_Small,0,949.253345,921.205658,10.0,0.5
71,1,Filtered_Large,1,971.678118,333.749353,10.0,0.5
71,2,Filtered_Small,0,482.707577,930.637236,10.0,0.5
71,2,Filtered_Large,1,461.369717,306.085681,10.0,0.5
71,3,Filtered_Small,0,430.798858,209.744968,10.0,0.5
71,3,Filtered_Large,1,433.994725,862.448291,10.0,0.5
73,0,Filtered_Small,0,952.946008,234.970827,10.0,0.5
73,0,Filtered_Large,1,953.843302,903.367519,10.0,0.5
73,1,Filtered_Small,0,936.843766,920.898417,10.0,0.5
73,1,Filtered_Large,1,959.528232,333.093288,10.0,0.5
73,2,Filtered_Small,0,495.871139,929.630842,10.0,0.5
73,2,Filtered_Large,1,474.089222,305.554766,10.0,0.5
73,3,Filtered_Small,0,445.024356,209.185692,10.0,0.5
73,3,Filtered_Large,1,448.524388,861.851168,10.0,0.5
74,0,Filtered_Small,0,945.368325,234.662327,10.0,0.5
74,0,Filtered_Large,1,946.154920,903.005811,10.0,0.5
74,1,Filtered_Small,0,930.550091,920.777291,10.0,0.5
74,1,Filtered_Large,1,953.438132,332.720957,10.0,0.5
74,2,Filtered_Small,0,502.559789,929.029209,10.0,0.5
74,2,Filtered_Large,1,480.562497,305.247727,10.0,0.5
74,3,Filtered_Small,0,452.077079,208.897070,10.0,0.5
74,3,Filtered_Large,1,455.971878,861.500029,10.0,0.5
75,0,Filtered_Small,0,938.501474,234.417747,10.0,0.5
75,0,Filtered_Large,1,938.794683,902.823975,10.0,0.5
75,1,Filtered_Small,0,924.348378,920.637678,10.0,0.5
75,1,Filtered_Large,1,947.419967,332.318050,10.0,0.5
75,2,Filtered_Small,0,509.132938,928.415161,10.0,0.5
75,2,Filtered_Large,1,486.815135,305.019475,10.0,0.5
75,3,Filtered_Small,0,459.308979,208.574233,10.0,0.5
75,3,Filtered_Large,1,463.454372,861.086973,10.0,0.5
79,0,Filtered_Small,0,910.773488,232.976283,10.0,0.5
79,0,Filtered_Large,1,911.301928,901.584787,10.0,0.5
79,1,Filtered_Small,0,902.251436,920.010212,10.0,0.5
79,1,Filtered_Large,1,925.359714,330.709056,10.0,0.5
79,2,Filtered_Small,0,532.513074,925.932205,10.0,0.5
79,2,Filtered_Large,1,509.900978,303.701923,10.0,0.5
79,3,Filtered_Small,0,485.280277,207.315428,10.0,0.5
79,3,Filtered_Large,1,490.040401,859.428514,10.0,0.5
1476,0,Filtered_Small,0,452.455386,138.357019,10.0,0.5
1476,0,Filtered_Large,1,419.121989,840.641745,10.0,0.5
1476,1,Filtered_Small,0,253.653806,734.088654,10.0,0.5
1476,1,Filtered_Large,1,282.708890,304.887493,10.0,0.5
1476,2,Filtered_Small,0,703.300041,770.665894,10.0,0.5
1476,2,Filtered_Large,1,738.804659,237.537541,10.0,0.5
1476,3,Filtered_Small,0,858.295203,138.557767,10.0,0.5
1476,3,Filtered_Large,1,860.571995,702.054979,10.0,0.5
1491,0,Filtered_Small,0,632.385585,148.344127,10.0,0.5
1491,0,Filtered_Large,1,615.683568,855.527209,10.0,0.5
1491,1,Filtered_Small,0,370.153196,740.267617,10.0,0.5
1491,1,Filtered_Large,1,394.356132,314.142724,10.0,0.5
1491,2,Filtered_Small,0,555.384452,782.235590,10.0,0.5
1491,2,Filtered_Large,1,595.917731,246.743844,10.0,0.5
1491,3,Filtered_Small,0,705.660645,148.933036,10.0,0.5
1491,3,Filtered_Large,1,702.957455,709.989245,10.0,0.5
1506,0,Filtered_Small,0,784.350316,146.619453,10.0,0.5
1506,0,Filtered_Large,1,775.410572,857.632280,10.0,0.5
1506,1,Filtered_Small,0,463.222588,740.884731,10.0,0.5
1506,1,Filtered_Large,1,487.163526,314.812765,10.0,0.5
1506,2,Filtered_Small,0,440.440912,786.131012,10.0,0.5
1506,2,Filtered_Large,1,480.008129,245.936688,10.0,0.5
1506,3,Filtered_Small,0,580.850759,148.310982,10.0,0.5
1506,3,Filtered_Large,1,578.527449,710.740874,10.0,0.5
1521,0,Filtered_Small,0,879.772641,151.144867,10.0,0.5
1521,0,Filtered_Large,1,868.273859,865.847175,10.0,0.5
1521,1,Filtered_Small,0,518.551686,746.117344,10.0,0.5
1521,1,Filtered_Large,1,545.773625,318.475172,10.0,0.5
1521,2,Filtered_Small,0,377.013489,795.693703,10.0,0.5
1521,2,Filtered_Large,1,408.342148,249.541495,10.0,0.5
1521,3,Filtered_Small,0,500.397554,151.595584,10.0,0.5
1521,3,Filtered_Large,1,506.766165,718.793421,10.0,0.5
1536,0,Filtered_Small,0,952.963656,155.079567,10.0,0.5
1536,0,Filtered_Large,1,945.540377,874.869180,10.0,0.5
1536,1,Filtered_Small,0,563.022416,751.535811,10.0,0.5
1536,1,Filtered_Large,1,589.399960,322.097497,10.0,0.5
1536,2,Filtered_Small,0,320.899070,803.914535,10.0,0.5
1536,2,Filtered_Large,1,349.886893,253.128672,10.0,0.5
1536,3,Filtered_Small,0,439.755916,155.590356,10.0,0.5
1536,3,Filtered_Large,1,446.539578,725.689530,10.0,0.5
1551,0,Filtered_Small,0,964.686662,136.011217,10.0,0.5
1551,0,Filtered_Large,1,954.431058,860.904055,10.0,0.5
1551,1,Filtered_Small,0,568.594125,744.385253,10.0,0.5
1551,1,Filtered_Large,1,595.843181,310.976228,10.0,0.5
1551,2,Filtered_Small,0,316.883000,794.840573,10.0,0.5
1551,2,Filtered_Large,1,339.740263,238.391452,10.0,0.5
1551,3,Filtered_Small,0,430.291633,140.284074,10.0,0.5
1551,3,Filtered_Large,1,440.017490,716.144831,10.0,0.5
1566,0,Filtered_Small,0,934.683318,122.492739,10.0,0.5
1566,0,Filtered_Large,1,915.630382,848.395179,10.0,0.5
1566,1,Filtered_Small,0,552.777339,743.829346,10.0,0.5
1566,1,Filtered_Large,1,581.678728,300.273711,10.0,0.5
1566,2,Filtered_Small,0,366.571707,795.432998,10.0,0.5
1566,2,Filtered_Large,1,374.962464,225.265892,10.0,0.5
1566,3,Filtered_Small,0,456.197673,126.345214,10.0,0.5
1566,3,Filtered_Large,1,472.606910,718.184619,10.0,0.5
1611,0,Filtered_Small,0,766.996933,181.968658,10.0,0.5
1611,0,Filtered_Large,1,726.952044,893.762596,10.0,0.5
1611,1,Filtered_Small,0,450.224280,792.266352,10.0,0.5
1611,1,Filtered_Large,1,483.668139,330.745107,10.0,0.5
1611,2,Filtered_Small,0,574.166876,857.930898,10.0,0.5
1611,2,Filtered_Large,1,541.478911,268.168225,10.0,0.5
1611,3,Filtered_Small,0,605.705718,170.662339,10.0,0.5
1611,3,Filtered_Large,1,641.708947,789.820993,10.0,0.5
2511,0,Filtered_Small,0,613.361254,111.980706,10.0,0.5
2511,0,Filtered_Large,1,323.858869,767.531260,10.0,0.5
2511,1,Filtered_Small,0,189.716429,707.905510,10.0,0.5
2511,1,Filtered_Large,1,383.076738,289.613767,10.0,0.5
2511,2,Filtered_Small,0,867.494851,740.988540,10.0,0.5
2511,2,Filtered_Large,1,636.530184,215.429617,10.0,0.5
2511,3,Filtered_Small,0,730.377193,115.564490,10.0,0.5
2511,3,Filtered_Large,1,983.270440,675.257908,10.0,0.5
2526,0,Filtered_Small,0,771.301254,124.478800,10.0,0.5
2526,0,Filtered_Large,1,481.570533,783.336958,10.0,0.5
2526,1,Filtered_Small,0,291.774368,716.843625,10.0,0.5
2526,1,Filtered_Large,1,482.382777,299.420197,10.0,0.5
2526,2,Filtered_Small,0,744.362362,755.539274,10.0,0.5
2526,2,Filtered_Large,1,512.773016,225.724937,10.0,0.5
2526,3,Filtered_Small,0,596.467771,126.773270,10.0,0.5
2526,3,Filtered_Large,1,846.534045,687.124112,10.0,0.5
